STATIONS_ID;MESS_DATUM;QN_3;  FX;  FM;QN_4; RSK;RSKF; SDK;SHK_TAG;  NM; VPM;  PM; TMK; UPM; TXK; TNK; TGK;eor
       1975;20230615;   10;  10.6;   3.3;    9;   0.0;   6;    9.800;   0;   5.3;  10.9; 1017.80;   18.4;   54.00;   24.9;    8.5;    3.8;eor
       1975;20230616;   10;  10.6;   3.3;    9;   0.2;   6;    4.500;   0;   6.9;  14.9; 1014.50;   17.6;   74.00;   21.0;   13.5;    9.3;eor
       1975;20230617;   10;   7.7;   2.0;    9;  -999;   6;    4.400;   0;   5.5;  15.9; 1012.70;   17.8;   80.00;   26.0;   12.3;    8.7;eor
       1975;20230618;   10;   6.5;   1.9;    9;   0.0;   6;   14.500;   0;   2.3;  14.0; 1012.20;   21.1;   60.00;   28.5;   10.2;    7.0;eor
       1975;20230619;   10;  10.1;   3.6;    9;   0.1;   6;    5.600;   0;   6.2;  16.5; 1010.40;   21.9;   63.00;   28.4;   14.7;   10.2;eor
       1975;20230620;   10;  14.4;   2.8;    9;  -999;   6;    9.500;   0;   6.8;  16.0; 1011.50;   21.5;   65.00;   28.2;   12.6;    8.9;eor
       1975;20230621;   10;  11.3;   4.1;    9;   0.0;   0;   11.200;   0;   4.5;  17.9; 1013.60;   20.7;   75.00;   25.5;   15.5;   12.7;eor
       1975;20230622;   10;  10.3;   2.7;    9;  28.8;   6;    6.100;   0;   6.5;  16.0; 1016.30;   20.6;   68.00;   27.2;   13.7;   11.7;eor
       1975;20230623;   10;  11.8;   3.8;    9;   1.5;   6;    4.000;   0;   6.8;  17.1; 1017.80;   18.5;   81.00;   23.5;   15.4;   13.3;eor
       1975;20230624;   10;   8.2;   2.3;    9;   0.0;   0;   10.600;   0;   4.8;  15.9; 1021.50;   19.8;   71.00;   26.2;   11.4;    7.7;eor
       1975;20230625;   10;   6.2;   1.8;    9;   0.0;   0;    9.400;   0;   2.6;  17.8; 1016.60;   23.0;   66.00;   28.6;   15.0;   11.9;eor
       1975;20230626;   10;  18.0;   5.2;    9;   3.8;   6;   10.400;   0;   3.3;  17.0; 1011.90;   20.3;   71.00;   27.4;   14.5;   12.3;eor
       1975;20230627;   10;  18.9;   5.1;    9;  15.3;   6;    7.300;   0;   4.2;  13.9; 1014.40;   16.3;   76.00;   20.8;   12.9;   10.8;eor
       1975;20230628;   10;   9.1;   3.4;    9;   0.0;   0;    8.800;   0;   4.4;  14.6; 1015.10;   18.1;   72.00;   23.6;   12.1;    9.9;eor
       1975;20230629;   10;   9.4;   3.0;    9;   4.2;   6;    1.300;   0;   7.8;  18.6; 1011.90;   20.0;   79.00;   23.4;   17.0;   16.6;eor
       1975;20230630;   10;   8.7;   2.9;    9;   0.0;   6;    6.700;   0;   6.5;  14.6; 1009.20;   17.9;   73.00;   22.4;   15.0;   13.6;eor
       1975;20230701;   10;  11.1;   5.0;    9;   6.7;   6;    0.200;   0;   7.7;  16.1; 1001.30;   16.7;   85.00;   18.0;   14.4;   12.3;eor
       1975;20230702;   10;  17.7;   6.7;    9;   0.8;   6;    8.400;   0;   5.0;  12.4; 1003.30;   16.7;   66.00;   20.3;   13.9;   12.2;eor
       1975;20230703;   10;  14.6;   5.3;    9;   2.0;   6;    3.600;   0;   6.8;  12.3; 1005.20;   15.3;   71.00;   19.2;   12.8;   11.2;eor
       1975;20230704;   10;  15.6;   4.8;    9;  12.7;   6;    6.300;   0;   6.2;  13.1; 1008.60;   14.0;   83.00;   19.9;   11.2;    9.1;eor
       1975;20230705;   10;  20.6;   7.9;    9;   4.8;   6;    2.000;   0;   7.2;  12.9; 1005.70;   15.2;   75.00;   19.3;   12.1;   10.2;eor
       1975;20230706;   10;  10.8;   3.8;    9;   0.0;   6;    9.400;   0;   3.8;  12.4; 1014.90;   15.9;   70.00;   21.1;   11.0;    8.9;eor
       1975;20230707;   10;   8.1;   2.6;    9;   0.0;   0;   14.600;   0;   0.2;  13.2; 1019.70;   19.7;   61.00;   26.4;   11.2;    8.0;eor
       1975;20230708;   10;   8.6;   3.2;    9;   0.0;   0;   15.400;   0;   0.6;  14.5; 1018.90;   21.8;   58.00;   30.0;   12.7;    9.7;eor
       1975;20230709;   10;  14.9;   4.0;    9;   1.8;   6;   11.900;   0;   4.3;  15.9; 1018.00;   24.3;   54.00;   31.8;   17.2;   14.8;eor
       1975;20230710;   10;  11.8;   3.8;    9;   1.0;   6;    8.900;   0;   5.7;  17.6; 1016.80;   20.3;   75.00;   24.2;   14.2;   10.7;eor
       1975;20230711;   10;  12.0;   4.0;    9;   4.5;   6;   11.600;   0;   6.5;  16.7; 1011.60;   22.5;   64.00;   30.1;   13.7;   10.4;eor
       1975;20230712;   10;  14.7;   4.1;    9;   6.4;   6;    3.200;   0;   7.5;  17.9; 1007.30;   18.2;   86.00;   22.9;   14.6;   13.5;eor
       1975;20230713;   10;  16.1;   3.9;    9;   5.3;   6;    7.700;   0;   4.1;  15.5; 1012.70;   16.8;   82.00;   22.2;   13.0;    9.9;eor
       1975;20230714;   10;   8.2;   2.8;    9;   0.0;   6;    7.900;   0;   4.5;  15.1; 1013.20;   19.1;   70.00;   23.9;   11.5;    8.2;eor
       1975;20230715;   10;  18.3;   5.8;    9;   0.3;   6;    9.200;   0;   6.1;  16.9; 1004.80;   23.9;   57.00;   31.1;   17.5;   15.9;eor
       1975;20230716;   10;  16.3;   5.9;    9;   0.0;   6;    8.200;   0;   6.5;  15.4; 1009.80;   20.1;   67.00;   23.7;   16.4;   13.1;eor
       1975;20230717;   10;  14.6;   4.8;    9;   4.0;   6;    5.800;   0;   6.0;  14.3; 1014.60;   17.0;   75.00;   21.8;   11.9;   10.5;eor
       1975;20230718;   10;   9.4;   3.1;    9;   1.4;   6;    7.400;   0;   6.3;  14.8; 1016.20;   16.4;   81.00;   22.4;   11.6;   10.0;eor
       1975;20230719;   10;   7.7;   2.1;    9;   1.7;   6;    2.800;   0;   7.7;  14.7; 1010.70;   15.9;   81.00;   20.0;   12.5;   10.3;eor
       1975;20230720;   10;  12.5;   4.1;    9;   1.0;   6;   10.900;   0;   5.0;  13.6; 1011.10;   16.0;   76.00;   19.8;   12.2;    9.9;eor
       1975;20230721;   10;  14.6;   2.7;    9;   3.0;   6;    8.400;   0;   6.5;  13.2; 1008.80;   16.1;   74.00;   21.6;   10.5;    7.0;eor
       1975;20230722;   10;  11.3;   3.8;    9;   7.8;   6;    5.600;   0;   6.5;  14.2; 1009.90;   15.1;   84.00;   20.2;   11.9;   10.6;eor
       1975;20230723;   10;  12.3;   5.0;    9;   8.2;   6;    0.500;   0;   7.8;  16.9; 1004.50;   16.3;   91.00;   18.7;   13.5;   12.9;eor
       1975;20230724;   10;  19.4;   4.2;    9;   8.4;   6;    3.300;   0;   7.2;  17.3;  999.40;   18.2;   83.00;   24.3;   13.8;   12.6;eor
       1975;20230725;   10;  12.7;   4.3;    9;   1.3;   6;    9.800;   0;   3.4;  13.3; 1003.00;   15.3;   77.00;   19.4;   11.7;   10.0;eor
       1975;20230726;   10;  14.2;   4.1;    9;   0.4;   6;    7.600;   0;   6.5;  12.8; 1007.70;   14.8;   76.00;   19.6;   10.5;    9.1;eor
       1975;20230727;   10;  10.5;   3.5;    9;   4.2;   6;    0.500;   0;   7.4;  15.2; 1003.90;   15.1;   88.00;   17.9;   10.9;    7.9;eor
       1975;20230728;   10;   6.2;   1.6;    9;   3.1;   6;    1.700;   0;   7.5;  17.7; 1003.10;   18.1;   86.00;   22.3;   15.4;   13.8;eor
       1975;20230729;   10;  18.9;   3.1;    9;   2.1;   6;    4.400;   0;   6.5;  18.6; 1004.20;   18.8;   87.00;   24.1;   15.3;   13.1;eor
       1975;20230730;   10;  17.3;   3.8;    9;   7.8;   6;    6.100;   0;   6.4;  16.2; 1006.60;   16.6;   86.00;   21.9;   13.8;   12.2;eor
       1975;20230731;   10;   9.6;   3.8;    9;  43.1;   6;    0.000;   0;   7.6;  17.1; 1002.10;   15.9;   94.00;   17.7;   14.5;   13.1;eor
       1975;20230801;   10;  10.6;   4.3;    3;  10.0;   6;    3.400;   0;   7.1;  16.9;  994.50;   16.6;   90.00;   19.6;   14.8;   14.2;eor
       1975;20230802;   10;  11.1;   4.6;    3;  10.6;   6;    1.600;   0;   7.6;  16.9;  992.70;   16.7;   89.00;   19.4;   14.6;   13.3;eor
       1975;20230803;   10;  10.1;   4.4;    3;   5.9;   6;    3.700;   0;   6.6;  17.6;  993.20;   17.5;   88.00;   21.5;   15.5;   14.5;eor
       1975;20230804;   10;  11.1;   3.7;    3;   2.9;   6;    5.400;   0;   5.5;  15.5; 1009.00;   16.9;   81.00;   20.9;   11.4;    9.2;eor
       1975;20230805;   10;   8.6;   2.7;    3;   1.5;   6;    8.400;   0;   6.7;  13.5; 1010.90;   17.4;   70.00;   22.1;   11.8;    9.7;eor
       1975;20230806;   10;   7.2;   2.4;    3;   1.0;   6;    0.000;   0;   7.9;  16.0; 1003.90;   15.9;   89.00;   18.6;   14.4;   13.7;eor
       1975;20230807;   10;  22.6;   7.3;    3;   5.1;   6;    3.800;   0;   7.3;  13.1; 1004.60;   15.4;   75.00;   18.2;   12.1;   11.2;eor
       1975;20230808;   10;  20.2;   6.7;    3;   4.4;   6;    5.500;   0;   5.6;  12.9; 1005.60;   13.9;   82.00;   17.3;   11.9;    9.9;eor
       1975;20230809;   10;  14.6;   4.9;    3;   1.3;   6;    8.600;   0;   4.8;  12.5; 1011.70;   14.3;   77.00;   19.3;   10.1;    7.4;eor
       1975;20230810;   10;   8.6;   3.0;    3;   0.0;   0;    9.000;   0;   3.3;  12.0; 1018.60;   14.9;   73.00;   20.3;    9.3;    6.7;eor
       1975;20230811;   10;   7.2;   2.2;    3;   0.2;   6;    5.600;   0;   6.5;  16.7; 1018.10;   19.3;   75.00;   26.4;   10.3;    8.3;eor
       1975;20230812;   10;  13.2;   2.2;    3;   5.5;   6;    0.300;   0;   6.3;  19.7; 1013.50;   19.0;   89.00;   21.6;   13.5;   10.9;eor
       1975;20230813;   10;   9.6;   2.9;    3;   0.0;   0;    7.900;   0;   4.9;  16.7; 1014.60;   18.5;   80.00;   24.1;   13.7;   10.9;eor
       1975;20230814;   10;   6.7;   1.9;    3;   0.0;   6;   11.100;   0;   5.3;  17.5; 1013.20;   20.6;   74.00;   27.2;   12.8;   11.0;eor
       1975;20230815;   10;  10.3;   3.1;    3;   1.4;   6;    6.200;   0;   6.3;  20.1; 1013.30;   21.1;   81.00;   25.5;   15.3;   12.7;eor
       1975;20230816;   10;   6.7;   2.2;    3;   8.9;   6;    8.800;   0;   5.3;  15.8; 1019.70;   18.3;   77.00;   23.1;   12.5;    9.7;eor
       1975;20230817;   10;  10.3;   3.4;    3;  14.4;   6;    0.000;   0;   7.8;  16.6; 1019.80;   16.5;   88.00;   17.4;   15.2;   14.7;eor
       1975;20230818;   10;   7.7;   3.3;    3;   0.0;   0;    7.500;   0;   5.5;  20.1; 1016.80;   20.0;   86.00;   25.7;   16.1;   15.2;eor
       1975;20230819;   10;  10.1;   3.7;    3;   0.3;   6;    6.700;   0;   6.1;  22.8; 1015.00;   23.0;   82.00;   28.7;   18.0;   16.2;eor
       1975;20230820;   10;   7.7;   2.5;    3;   0.0;   0;    9.400;   0;   2.9;  18.4; 1020.10;   19.7;   82.00;   25.5;   13.4;   10.5;eor
       1975;20230821;   10;   8.7;   2.2;    3;   0.0;   0;   12.800;   0;   1.6;  16.0; 1021.00;   18.7;   77.00;   24.3;   13.1;   10.8;eor
       1975;20230822;   10;   6.7;   2.2;    3;   0.0;   0;   11.200;   0;   4.4;  15.7; 1017.80;   19.7;   70.00;   25.6;   14.5;   11.9;eor
       1975;20230823;   10;   8.2;   2.3;    3;   0.0;   6;    8.800;   0;   4.5;  17.0; 1017.40;   18.9;   79.00;   24.4;   12.7;   10.3;eor
       1975;20230824;   10;   7.0;   1.9;    3;   0.1;   6;    9.600;-999;   5.9;  17.5; 1013.30;   20.4;   75.00;   24.9;   13.9;   11.8;eor
       1975;20230825;   10;   7.9;   3.0;    3;   0.4;   6;    0.200;-999;   6.8;  20.9; 1005.70;   20.4;   87.00;   22.4;   17.8;   15.5;eor
       1975;20230826;   10;  10.8;   3.5;    3;   0.0;   6;    6.500;-999;   5.3;  16.5; 1007.20;   17.9;   81.00;   20.9;   13.5;   10.3;eor
       1975;20230827;   10;  13.2;   2.7;    3;   5.4;   6;    4.600;-999;   5.7;  14.7; 1006.70;   15.2;   85.00;   20.1;   11.2;    9.8;eor
       1975;20230828;   10;   9.4;   3.8;    3;   0.0;   6;    8.400;-999;   5.1;  14.0; 1008.50;   15.5;   81.00;   20.8;   10.3;    7.2;eor
       1975;20230829;   10;   6.5;   1.6;    3;   0.0;   0;    6.800;-999;   7.5;  13.2; 1008.90;   14.1;   84.00;   20.3;    7.5;    5.8;eor
       1975;20230830;   10;   8.2;   2.6;    3;   1.6;   6;    3.700;-999;   7.2;  14.0; 1004.20;   15.5;   81.00;   20.3;   11.0;    8.6;eor
       1975;20230831;   10;  12.2;   4.2;    3;   0.3;   6;    8.300;-999;   5.1;  12.9; 1005.70;   13.9;   82.00;   17.7;   10.6;    9.0;eor
       1975;20230901;   10;   7.5;   2.7;    3;   0.0;   4;   10.567;-999;   3.5;  13.3; 1011.61;   15.1;   79.42;   19.9;    9.4;    5.6;eor
       1975;20230902;   10;   7.7;   1.8;    3;   0.0;   0;   11.100;-999;   2.2;  13.3; 1018.97;   15.1;   79.50;   22.6;    7.3;    4.1;eor
       1975;20230903;   10;   8.2;   2.4;    3;   0.0;   0;    7.883;-999;   6.5;  14.8; 1025.28;   15.9;   83.21;   20.5;   11.0;    7.7;eor
       1975;20230904;   10;   6.7;   1.5;    3;   0.0;   0;   12.433;-999;   1.0;  14.6; 1025.77;   17.3;   76.50;   24.4;    9.6;    5.9;eor
       1975;20230905;   10;   5.1;   1.6;    3;   0.0;   0;   12.417;-999;   4.2;  17.2; 1020.43;   20.5;   74.13;   30.1;   11.6;    8.6;eor
       1975;20230906;   10;  10.3;   2.4;    3;   0.0;   0;   12.150;-999;   0.3;  18.4; 1020.62;   22.3;   71.42;   29.8;   14.2;   11.6;eor
       1975;20230907;   10;  10.1;   3.2;    3;   0.0;   0;   12.083;-999;   4.5;  17.6; 1021.47;   21.6;   71.46;   28.2;   15.5;   12.1;eor
       1975;20230908;   10;   8.7;   3.3;    3;   0.0;   0;   12.017;-999;   1.0;  16.1; 1017.55;   21.8;   63.71;   29.3;   14.0;   10.0;eor
       1975;20230909;   10;   5.7;   1.8;    3;   0.0;   0;   11.967;-999;   2.0;  17.8; 1015.00;   21.6;   71.83;   30.5;   14.4;    9.4;eor
       1975;20230910;   10;   6.2;   2.0;    3;   0.0;   0;    7.067;-999;   4.2;  18.7; 1015.93;   18.8;   87.54;   24.8;   14.3;   11.0;eor
       1975;20230911;   10;   6.7;   2.0;    3;   0.9;   6;   11.183;-999;   4.2;  18.9; 1011.49;   21.3;   76.83;   29.8;   13.9;   11.0;eor
       1975;20230912;   10;   6.0;   2.0;    3;  11.6;   6;    2.133;-999;   7.3;  20.5; 1010.95;   19.3;   91.75;   21.9;   15.0;   13.2;eor
       1975;20230913;   10;   8.6;   2.9;    3;   3.3;   6;    2.167;   0;   5.3;  15.0; 1013.94;   14.4;   90.21;   17.6;    7.7;    4.8;eor
       1975;20230914;   10;   6.7;   1.3;    3;   0.0;   4;    7.783;   0;   4.9;  11.2; 1021.12;   12.2;   80.67;   19.1;    5.4;    2.1;eor
       1975;20230915;   10;  11.7;   3.2;    3;   0.0;   0;   11.000;   0;   1.9;  12.7; 1019.16;   15.3;   74.88;   21.8;    7.8;    4.3;eor
       1975;20230916;   10;   8.2;   3.3;    3;   0.0;   0;   10.733;   0;   3.3;  15.1; 1014.35;   18.5;   72.75;   25.0;   13.0;    9.8;eor
       1975;20230917;   10;   8.7;   2.8;    3;   0.0;   6;    3.933;   0;   7.4;  17.0; 1012.60;   19.0;   78.75;   24.6;   11.1;    9.4;eor
       1975;20230918;   10;  12.9;   5.2;    3;   1.8;   6;    2.600;   0;   7.0;  17.8; 1003.23;   20.0;   76.08;   23.8;   16.5;   14.1;eor
       1975;20230919;   10;  18.2;   8.3;    3;   0.1;   6;    3.350;   0;   6.9;  13.8; 1004.01;   16.9;   72.17;   19.1;   13.7;   12.3;eor
       1975;20230920;   10;  13.4;   6.7;    3;   0.0;   0;    6.433;   0;   6.9;  15.6; 1004.33;   19.6;   68.71;   24.1;   16.3;   14.9;eor
       1975;20230921;   10;  12.2;   5.3;    3;   0.9;   6;    6.317;   0;   6.0;  16.1;  997.90;   20.0;   70.17;   26.5;   15.2;   13.1;eor
       1975;20230922;   10;  11.3;   4.4;    3;   1.9;   6;    3.983;   0;   6.2;  14.2;  999.35;   15.8;   80.00;   19.9;   10.0;    5.8;eor
       1975;20230923;   10;  12.0;   3.5;    3;   0.3;   6;    2.667;   0;   5.5;  13.4; 1010.16;   13.3;   88.50;   17.4;    9.5;    6.7;eor
       1975;20230924;   10;   8.7;   2.6;    3;   0.0;   0;    9.000;   0;   1.9;  12.6; 1023.31;   13.0;   84.83;   17.8;    7.1;    3.2;eor
       1975;20230925;   10;  11.3;   4.2;    3;   0.0;   0;    7.867;   0;   4.5;  11.7; 1022.65;   14.5;   73.25;   20.9;    9.3;    4.9;eor
       1975;20230926;   10;   7.4;   2.2;    3;   0.0;   0;    8.183;   0;   6.0;  13.2; 1020.27;   15.3;   77.13;   22.6;    8.2;    4.3;eor
       1975;20230927;   10;   6.2;   2.0;    3;   0.0;   0;    8.133;   0;   5.5;  15.3; 1017.67;   17.8;   77.42;   24.4;   10.8;    6.7;eor
       1975;20230928;   10;   8.7;   2.8;    3;   0.0;   6;    6.550;   0;   6.1;  16.9; 1014.32;   18.2;   81.67;   23.3;   14.9;   12.6;eor
       1975;20230929;   10;  14.1;   3.8;    3;   0.1;   6;    1.350;   0;   6.3;  17.1; 1013.95;   18.2;   81.63;   23.8;   11.5;    8.2;eor
       1975;20230930;   10;  12.7;   3.7;    3;   0.0;   0;    7.117;   0;   6.0;  13.4; 1021.86;   14.6;   81.50;   18.9;   11.6;    9.0;eor
       1975;20231001;   10;   8.6;   3.0;    3;   1.5;   6;    0.150;   0;   8.0;  15.3; 1019.97;   15.4;   87.33;   17.9;   13.1;   11.4;eor
       1975;20231002;   10;   8.6;   2.7;    3;   0.0;   0;    4.317;   0;   7.0;  18.0; 1016.30;   18.5;   85.04;   23.0;   14.3;   12.1;eor
       1975;20231003;   10;  17.7;   5.9;    3;   4.0;   6;    1.633;   0;   7.2;  15.4; 1008.86;   15.9;   84.88;   21.8;   12.4;   10.7;eor
       1975;20231004;   10;  12.3;   5.8;    3;   0.4;   6;    4.500;   0;   6.8;  12.7; 1018.91;   14.4;   77.96;   18.0;   12.1;   10.8;eor
       1975;20231005;   10;  12.2;   4.9;    3;   7.7;   6;    6.250;   0;   6.2;  13.3; 1018.42;   14.3;   82.38;   17.8;   11.6;    8.7;eor
       1975;20231006;   10;  13.4;   6.4;    3;   9.8;   6;    0.000;   0;   7.8;  15.3; 1016.27;   14.8;   90.75;   17.5;   12.9;   11.7;eor
       1975;20231007;   10;  12.5;   4.0;    3;  15.9;   6;    0.000;   0;   7.5;  15.0; 1013.89;   13.4;   96.42;   16.6;   10.2;   10.0;eor
       1975;20231008;   10;   5.3;   1.8;    3;   2.6;   6;    6.050;   0;   7.0;  11.2; 1022.53;   11.6;   82.46;   15.3;    8.5;    6.7;eor
       1975;20231009;   10;   7.2;   3.0;    3;  -999;   6;    0.000;   0;   7.8;  13.4; 1015.37;   11.7;   95.92;   14.7;    9.1;    8.8;eor
       1975;20231010;   10;   8.9;   3.3;    3;  -999;   6;    1.267;   0;   7.8;  15.6; 1014.34;   15.4;   88.96;   18.7;   12.2;   11.4;eor
       1975;20231011;   10;  13.9;   5.9;    3;  -999;   6;    0.617;   0;   7.7;  15.8; 1006.70;   16.3;   84.96;   18.4;   13.6;   12.6;eor
       1975;20231012;   10;  10.8;   2.6;    3;  -999;   6;    5.600;   0;   6.9;  12.3; 1010.40;   12.4;   86.25;   15.9;    8.7;    6.3;eor
       1975;20231013;   10;  20.1;   7.0;    3;  -999;   6;    0.033;   0;   8.0;  17.1; 1001.09;   17.1;   87.38;   21.0;   12.1;   11.4;eor
       1975;20231014;   10;  21.3;   5.6;    3;  -999;   6;    5.033;   0;   5.5;  10.9; 1003.44;   10.8;   83.17;   17.1;    6.3;    5.5;eor
       1975;20231015;   10;  12.3;   4.3;    3;  -999;   6;    3.950;   0;   5.8;   9.1; 1013.47;    6.8;   91.33;   10.0;    5.4;    3.1;eor
       1975;20231016;   10;   8.2;   2.6;    3;   0.0;   6;    3.400;   0;   7.5;   9.2; 1018.71;    7.6;   88.79;   11.5;    4.5;    2.1;eor
       1975;20231017;   10;   5.0;   1.1;    3;   0.0;   0;    4.300;   0;   4.7;   8.8; 1019.37;    7.7;   85.13;   13.2;    1.7;   -0.9;eor
       1975;20231018;   10;  13.2;   3.7;    3;   1.3;   6;    8.317;   0;   4.8;   7.7; 1011.17;    6.8;   79.29;   11.7;    0.8;   -1.7;eor
       1975;20231019;   10;  12.9;   6.3;    3;   7.8;   6;    0.000;   0;   7.6;   9.0;  997.02;    7.5;   87.08;    8.5;    6.6;    5.9;eor
       1975;20231020;   10;  19.0;   8.3;    3;  21.9;   6;    0.000;   0;   7.8;   8.9;  989.27;    6.3;   92.75;    7.3;    5.6;    5.2;eor
       1975;20231021;   10;   9.3;   3.4;    3;   5.7;   6;    1.217;   0;   5.2;  10.8;  993.83;    8.4;   97.21;   12.3;    5.7;    4.6;eor
       1975;20231022;   10;  11.8;   4.2;    3;   0.0;   6;    1.400;   0;   4.8;  11.0; 1003.84;   10.4;   87.17;   13.7;    7.5;    3.5;eor
       1975;20231023;   10;   6.2;   2.2;    3;   0.7;   6;    7.183;   0;   4.9;  10.1; 1011.34;    9.0;   88.75;   14.5;    4.2;    0.7;eor
       1975;20231024;   10;   8.2;   3.5;    3;   0.2;   6;    0.000;   0;   7.5;  12.3; 1002.42;   10.9;   94.21;   12.6;    7.5;    4.0;eor
       1975;20231025;   10;   8.1;   3.3;    3;   0.0;   0;    5.883;   0;   5.0;  11.0;  997.87;    9.8;   91.46;   14.5;    5.7;    2.2;eor
       1975;20231026;   10;   8.1;   3.3;    3;   0.0;   6;    0.050;   0;   7.9;  10.9;  994.35;   10.0;   88.92;   11.9;    8.9;    8.1;eor
       1975;20231027;   10;   7.2;   3.5;    3;   3.1;   6;    0.000;   0;   7.8;  10.5;  993.44;    8.9;   91.88;   10.0;    7.9;    7.3;eor
       1975;20231028;   10;   8.7;   3.5;    3;   7.0;   6;    0.000;   0;   7.8;  11.2;  996.72;    9.1;   96.00;   10.9;    7.6;    7.3;eor
       1975;20231029;   10;  14.4;   5.9;    3;   1.9;   6;    4.267;   0;   6.7;  12.2;  992.59;   12.3;   85.29;   16.4;    8.9;    8.1;eor
       1975;20231030;   10;  12.9;   5.2;    3;   6.1;   6;    5.550;   0;   6.0;  11.7;  997.15;   12.2;   82.46;   14.8;   10.2;    8.5;eor
       1975;20231031;   10;  14.6;   3.7;    3;  10.2;   6;    0.283;   0;   6.8;  10.9;  995.90;    8.6;   95.38;   12.1;    3.2;    1.1;eor
       1975;20231101;   10;   9.3;   4.2;    3;   0.6;   6;    0.000;   0;   7.9;  10.9;  999.66;    9.4;   90.79;   12.6;    5.1;    4.9;eor
       1975;20231102;   10;  15.8;   7.3;    3;   0.0;   6;    0.267;   0;   7.1;  10.3;  983.83;   11.3;   77.13;   13.0;    8.6;    6.4;eor
       1975;20231103;   10;  14.7;   6.5;    3;   0.0;   0;    1.667;   0;   5.9;   9.4;  981.63;    9.9;   76.38;   11.9;    7.5;    5.9;eor
       1975;20231104;   10;  13.2;   6.3;    3;   2.1;   6;    0.783;   0;   5.8;   8.5;  981.06;    8.4;   77.54;   11.5;    5.2;    2.6;eor
       1975;20231105;   10;  11.3;   4.1;    3;   4.8;   6;    0.000;   0;   7.8;  11.2;  975.54;    9.5;   94.04;   11.2;    7.8;    6.7;eor
       1975;20231106;   10;  14.1;   6.5;    3;   0.3;   6;    0.500;   0;   6.5;  10.3;  994.67;    9.9;   83.71;   11.6;    8.2;    6.5;eor
       1975;20231107;   10;  11.8;   6.0;    3;   0.5;   6;    0.850;   0;   6.9;  10.1; 1004.33;    9.4;   85.92;   11.7;    7.3;    5.8;eor
       1975;20231108;   10;  14.6;   6.4;    3;   1.8;   6;    1.583;   0;   7.5;   9.6; 1005.95;    9.2;   82.00;   11.4;    7.9;    6.9;eor
       1975;20231109;   10;  10.8;   5.4;    3;   2.8;   6;    0.000;   0;   7.7;  10.6;  998.11;    9.2;   91.08;   11.3;    7.4;    5.7;eor
       1975;20231110;   10;  11.8;   5.2;    3;   0.1;   6;    0.167;   0;   7.7;   9.1;  994.68;    8.0;   84.50;    9.5;    6.7;    6.0;eor
       1975;20231111;   10;   5.1;   2.3;    3;   0.4;   6;    0.000;   0;   7.3;   9.3;  998.43;    7.2;   91.21;    8.6;    4.1;    1.5;eor
       1975;20231112;   10;   7.9;   3.4;    3;   1.0;   6;    0.100;   0;   6.9;   9.1; 1003.67;    6.6;   93.38;    8.4;    3.5;    1.6;eor
       1975;20231113;   10;  13.4;   4.4;    3;   9.4;   6;    3.750;   0;   5.9;   8.6; 1000.02;    5.9;   91.88;   10.9;    1.1;   -2.4;eor
       1975;20231114;   10;  19.5;   7.0;    3;   2.6;   6;    0.483;   0;   7.5;  10.8;  993.81;   10.5;   85.17;   12.5;    7.0;    5.8;eor
       1975;20231115;   10;  10.1;   3.7;    3;   0.7;   6;    3.017;   0;   7.5;   9.1; 1006.91;    7.9;   85.33;    9.8;    6.1;    4.9;eor
       1975;20231116;   10;  19.2;   6.0;    3;   0.0;   0;    0.100;   0;   7.8;   7.6; 1008.77;    5.8;   81.04;    9.2;    3.5;    2.7;eor
       1975;20231117;   10;  10.6;   4.3;    3;   0.0;   0;    0.000;   0;   7.8;   6.8; 1015.98;    4.0;   83.42;    5.3;    3.2;    1.8;eor
       1975;20231118;   10;  13.0;   4.0;    3;   8.0;   6;    3.550;   0;   7.4;   7.5; 1019.08;    4.7;   87.50;    6.7;    2.1;    0.3;eor
       1975;20231119;   10;  11.3;   4.8;    3;   7.6;   6;    0.417;   0;   7.5;  11.1; 1002.31;    9.4;   93.17;   12.6;    5.1;    4.7;eor
       1975;20231120;   10;   6.7;   1.5;    3;   7.9;   6;    0.000;   0;   7.8;  11.7; 1003.67;    9.7;   97.54;   11.2;    7.8;    6.0;eor
       1975;20231121;   10;   9.4;   2.9;    3;   0.1;   6;    0.000;   0;   7.6;   8.1; 1017.11;    5.5;   89.13;    8.1;    1.1;   -1.4;eor
       1975;20231122;   10;  13.2;   3.7;    3;   0.7;   6;    0.000;   0;   6.5;   5.6; 1024.87;    1.5;   83.25;    5.5;   -2.8;   -5.1;eor
       1975;20231123;   10;  20.6;   8.2;    3;   7.3;   6;    0.000;   0;   7.5;  10.6; 1007.00;    9.3;   88.79;   12.1;    5.5;    3.8;eor
       1975;20231124;   10;  14.9;   5.7;    3;   4.9;   8;    0.683;   0;   5.7;   6.6;  999.14;    3.8;   82.29;    6.6;    1.2;   -1.1;eor
       1975;20231125;   10;  13.0;   3.2;    3;   1.0;   8;    3.650;   0;   4.9;   6.1; 1004.69;    1.9;   86.63;    5.8;   -1.3;   -3.6;eor
       1975;20231126;   10;   4.1;   1.5;    3;   0.7;   8;    0.000;   0;   6.4;   5.6; 1010.15;    0.1;   90.08;    2.2;   -3.8;   -6.2;eor
